__id__,age,sensor,timestamp,userId,x,y,z
"00Hz6Gn4Sd5vuQs3xKgr","55","Gyroscope","1721826188814","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","-0.0005344913806766272","-0.00030542362947016954","0.00022906772210262716"
"00YLBvmLQgxPO8c0X2NC","55","Linear Acceleration","1721826215749","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","-0.0013602375984191895","0.0011699199676513672","-0.0004673004150390625"
"01XuqGVWPF0egugistNd","55","Rotation Vector","1721826200726","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","0.019146131351590157","-0.0295573677867651","-0.9569804668426514"
"03GNsLKzGgVd2LE183fB","55","Rotation Vector","1721826029462","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","0.1282443404197693","-0.4189671277999878","-0.8044912219047546"
"05y9W3WxaprOE4PNi4V6","55","Gyroscope","1721826182845","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","-0.000687203137204051","-0.000687203137204051","0.00007635590736754239"
"06mDAlTlyMT3ycwOrXU1","55","Linear Acceleration","1721826187551","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","-0.0031211525201797485","0.004528820514678955","0.0009126663208007812"
"083rKnF1yB5xuOE82Syq","55","Rotation Vector","1721826211430","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","0.01885034143924713","-0.029160810634493828","-0.9571993947029114"
"0AnOwD3NIGogzeoisLBg","55","Linear Acceleration","1721826077628","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","0.05007815361022949","0.07501840591430664","-0.01271963119506836"
"0GSknvxxZg4N87Za0YRK","55","Gyroscope","1721826085274","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","0.004886778071522713","0.004352286923676729","-0.0030542362947016954"
"0LfRrDvHwXgHmT3aymIK","55","Gyroscope","1721826061189","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","-1.5046695470809937","0.6226060390472412","-0.23792500793933868"
"0N5HEubhUt9obQHDyJfW","55","Rotation Vector","1721826213489","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","0.0188389103859663","-0.02912946231663227","-0.9572107195854187"
"0O9VEqlHgFJbzblmfaR2","55","Rotation Vector","1721826048401","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","0.0761493593454361","-0.602342963218689","-0.7556620836257935"
"0PTxjQbyoZDXAkvimll1","55","Rotation Vector","1721826123944","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","0.019022978842258453","-0.02966521866619587","-0.9570223689079285"
"0QEUigPScaS5VpelsrmT","55","Gyroscope","1721826096184","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","0.0010689827613532543","0.0007635590736754239","0.0006108472589403391"
"0QhTt0bVHTGJfmLp5JOv","55","Linear Acceleration","1721826195167","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","0.001898542046546936","0.000699460506439209","-0.0001735687255859375"
"0SbHyJgQebQ6MpsqHiOb","55","Linear Acceleration","1721826131353","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","-0.0028881579637527466","-0.0020796656608581543","0.000152587890625"
"0U9EEYJe73eRRdwwQ906","55","Linear Acceleration","1721826156881","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","-0.00019942224025726318","-0.002975285053253174","-0.0023956298828125"
"0V3ZruMXNLkwGzkpLPeo","55","Linear Acceleration","1721826057043","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","-0.849663257598877","0.8309040069580078","-0.22686195373535156"
"0Y5HrBsbbxDMSPrzYtu0","55","Linear Acceleration","1721826234894","fd21fa8c-817d-4dcc-892f-2214a6fa00f9","-0.000838354229927063","0.0008510351181030273","0.0016508102416992188"
