__id__,age,sensor,timestamp,userId,x,y,z
"00mvOkOboPslADta567O","22","Linear Acceleration","1721495512770","178f7128-5556-4502-b032-c291ab460561","-0.004968635737895966","-0.0038657234981656075","-0.004363059997558594"
"02jKQGUsqBtKs02bkBVO","22","Linear Acceleration","1721495514210","178f7128-5556-4502-b032-c291ab460561","-0.0029870346188545227","0.006316102109849453","0.005542755126953125"
"06BlfxbGKEUibbtWuIh3","22","Rotation Vector","1721495540356","178f7128-5556-4502-b032-c291ab460561","0.18310478329658508","-0.12326774001121521","-0.5151306390762329"
"0BhR0pB9MCbWHcCtsjHw","22","Rotation Vector","1721495516475","178f7128-5556-4502-b032-c291ab460561","-0.0023074564523994923","-0.004697121679782867","-0.5154881477355957"
"0GdrtzOBYNrYHOeBc2pj","22","Linear Acceleration","1721495552090","178f7128-5556-4502-b032-c291ab460561","0.09302458167076111","0.008359432220458984","0.0029993057250976562"
"0IOJpEX5soMeAPU0zjvE","22","Linear Acceleration","1721495528003","178f7128-5556-4502-b032-c291ab460561","-0.01805296540260315","0.006968498229980469","0.01929187774658203"
"0Ps7sifcRNZy82C8b218","22","Gyroscope","1721495501682","178f7128-5556-4502-b032-c291ab460561","0.0011453386396169662","-0.0022143214009702206","0.001374406274408102"
"0VKTLQA7KGH8DXuAyGVU","22","Gyroscope","1721495548825","178f7128-5556-4502-b032-c291ab460561","0.008780929259955883","0.15973655879497528","0.03214583545923233"
"0VO3F2dxGZCGW6An84Wx","22","Linear Acceleration","1721495547972","178f7128-5556-4502-b032-c291ab460561","0.17966729402542114","0.09299325942993164","-0.09568119049072266"
"0VyzfdhQE04lAl8b41WJ","22","Rotation Vector","1721495535003","178f7128-5556-4502-b032-c291ab460561","0.20866355299949646","-0.1198372021317482","-0.46167299151420593"
"0ZIRPzOIjBdVM5kc1hsV","22","Rotation Vector","1721495546738","178f7128-5556-4502-b032-c291ab460561","0.20212917029857635","-0.11418333649635315","-0.508084237575531"
"0ahq7Tg5jdbewy1d8VpP","22","Rotation Vector","1721495538708","178f7128-5556-4502-b032-c291ab460561","0.19963163137435913","-0.13102802634239197","-0.4991548955440521"
