__id__,age,sensor,timestamp,userId,x,y,z
"035JwqQer9DorUBxIuOB","22","Gyroscope","1721495461100","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.02351761981844902","-0.01588202826678753","0.0032069480512291193"
"058Sm9E7A6vAWzRf4hOr","22","Rotation Vector","1721495456338","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.03687848895788193","0.5032733082771301","0.8624882102012634"
"07po3oQ211vqXWCeiYoj","22","Rotation Vector","1721495467660","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.010944200679659843","0.4675309360027313","0.8830620646476746"
"0BoKnZ4LIflRZg95MKxv","22","Linear Acceleration","1721495448308","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.0005342364311218262","0.017029762268066406","-0.0904240608215332"
"0Ch7aO73wpNyIaiQebCd","22","Gyroscope","1721495476751","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.6047387719154358","0.7692093849182129","0.13682979345321655"
"0EfCbjVYK5UhzmYZlKCM","22","Linear Acceleration","1721495446456","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","-0.03427940607070923","-0.034384727478027344","0.13744354248046875"
"0Ex0LijV4LiAyF7iRWe1","22","Linear Acceleration","1721495426900","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.037921905517578125","0.554041862487793","-1.1827011108398438"
"0FzAV9vF3wAX4joD6jv9","22","Linear Acceleration","1721495466011","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.02210357040166855","-0.0005731582641601562","-0.1010279655456543"
"0JMRyG0WYlSdt7CJdUVr","22","Linear Acceleration","1721495464159","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.16601067781448364","0.011403083801269531","-0.12157344818115234"
"0RpU4tFlYPUFpkLfOJTZ","22","Linear Acceleration","1721495473423","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.20796716213226318","-0.1494126319885254","0.1468977928161621"
"0UH9vinxrozTGJCMaRLB","22","Gyroscope","1721495442163","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.3826194405555725","-1.11105477809906","0.19363857805728912"
"0WnTWDlqQK7GgaSvvCiM","22","Gyroscope","1721495424047","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.005726693198084831","-0.014889402315020561","-0.00015271181473508477"
"0ihfhtVJfSwLH6VLQ6xH","22","Gyroscope","1721495434341","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.24823305010795593","0.1853157877922058","0.014125842601060867"
"0lG8auETG387WDe5lrX3","22","Rotation Vector","1721495436577","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.007104597985744476","0.49141523241996765","0.8672878742218018"
"0wN2V01FDYlBwen80lVu","22","Rotation Vector","1721495438428","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.019961966201663017","0.5020447969436646","0.85826575756073"
"11KHzaEE1k4EwR2RNlt8","22","Linear Acceleration","1721495443780","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.3071579337120056","0.1138601303100586","0.04718828201293945"
"14J4P7ItSIGeHPNZGcVe","22","Gyroscope","1721495469128","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.014660334214568138","-0.0064902519807219505","-0.04199574887752533"
"16bm15HPxloqxOL0ycGn","22","Gyroscope","1721495453689","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.04688252881169319","-0.012827792204916477","0.0012216945178806782"
"176KkN02mTzxTnOd97Ys","22","Linear Acceleration","1721495433283","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","-0.2922631502151489","-0.34883785247802734","0.5038838386535645"
"17nWspMbpCZqhkgmcZWn","22","Gyroscope","1721495463366","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.011987877078354359","-0.01175880990922451","0.04611896723508835"
"1AIhb8tT9vRH4dr3g0bS","22","Rotation Vector","1721495420316","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.03389235958456993","0.5031943917274475","0.8610538840293884"
"1HhWjR4gBIbkkZYkZLz4","22","Linear Acceleration","1721495426285","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.21147099137306213","-0.11157798767089844","0.21521949768066406"
"1IN7i1lFi3yYMsgAFcot","22","Linear Acceleration","1721495428136","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","2.6373186111450195","0.9359755516052246","-1.3241829872131348"
"1KXBaTLG4nK5DgnUhVjk","22","Rotation Vector","1721495424225","ee505e5a-6e99-43cb-97d4-cbf6e9830efc","0.02873714454472065","0.5128105878829956","0.8536842465400696"
