age_lin_acc,userId_lin_acc,x_lin_acc,y_lin_acc,z_lin_acc,magnitude_lin_acc,userId_rotation,x_rotation,y_rotation,z_rotation,magnitude_rotation,userId_gyro,x_gyro,y_gyro,z_gyro,magnitude_gyro
37,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.0,0.0,0.0,0.0,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.3823841214179992,0.1944120675325393,0.4032321870326996,0.5887358193401059,01e83123-fd8c-4d35-acbc-8caca7bb81ca,-0.411857545375824,-0.2125200927257537,0.3544664680957794,0.583470568666028
37,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.2022961676120758,-0.2502079010009765,0.2527704238891601,0.4091706494202061,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.3823018074035644,0.1706188172101974,0.4169196486473083,0.5908362261730689,01e83123-fd8c-4d35-acbc-8caca7bb81ca,-0.184157446026802,-0.134889006614685,0.3020022511482239,0.37856884278979686
37,01e83123-fd8c-4d35-acbc-8caca7bb81ca,-0.0746125876903534,0.0628037452697753,0.0218863487243652,0.09995179299165183,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.3749843239784241,0.143218383193016,0.4505093693733215,0.6033932717615643,01e83123-fd8c-4d35-acbc-8caca7bb81ca,-0.1219726875424385,-0.1123853176832199,0.252334326505661,0.3019609386496027
37,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.3068461418151855,-0.2823934555053711,0.0213704109191894,0.41756114872193745,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.3696476221084595,0.1352471709251403,0.4656555652618408,0.6097263871877426,01e83123-fd8c-4d35-acbc-8caca7bb81ca,-0.1669800728559494,-0.0801610872149467,0.2961432933807373,0.3492978597828076
37,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.4119927883148193,-0.2959890365600586,0.1277947425842285,0.5231434445917682,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.366786390542984,0.127238243818283,0.4631887078285217,0.6043720758252873,01e83123-fd8c-4d35-acbc-8caca7bb81ca,-0.1262337416410446,-0.074701614677906,0.0452737063169479,0.15350894842926122
37,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.1596343517303466,-0.0629940032958984,0.1524605751037597,0.2295552170275832,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.3741628229618072,0.1416846513748169,0.4699455797672272,0.6171881451103118,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.0822916179895401,0.0506000220775604,-0.0221042204648256,0.0991002986269144
37,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.180963397026062,-0.1089468002319336,0.1160202026367187,0.24099345170326572,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.3745217621326446,0.141324296593666,0.4737886786460876,0.6202538344354199,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.0902810916304588,0.0414121225476264,0.0106526361778378,0.09989553572319587
37,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.1298403739929199,-0.0551939010620117,0.0651860237121582,0.155415916560906,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.3745836913585663,0.1440593600273132,0.4809810519218445,0.6264254252112799,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.0226368531584739,0.0153131652623415,0.0006657897611148,0.027337948483309744
37,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.0799590349197387,-0.0381889343261718,0.0374541282653808,0.09620111067126123,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.374393880367279,0.1448856890201568,0.4822385311126709,0.6274684385919506,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.0246342215687036,0.0121173737570643,0.0015978955198079,0.0274996161638048
37,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.0503119230270385,-0.0173406600952148,0.0273780822753906,0.05984603144983365,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.3742867708206177,0.145521342754364,0.4850265681743622,0.6296966093630788,01e83123-fd8c-4d35-acbc-8caca7bb81ca,0.0097205303609371,0.0099868467077612,-0.0095873726531863,0.0169157776071124
