age_lin_acc,userId_lin_acc,x_lin_acc,y_lin_acc,z_lin_acc,magnitude_lin_acc,userId_rotation,x_rotation,y_rotation,z_rotation,magnitude_rotation,userId_gyro,x_gyro,y_gyro,z_gyro,magnitude_gyro
21,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.0,0.0,0.0,0.0,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.3164760768413543,-0.0049680373631417,-0.5766226649284363,0.6577807281437394,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.0553580336272716,-0.371471494436264,0.1074327602982521,0.39063714755651585
21,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.5722715854644775,0.1671876907348632,-0.2523818016052246,0.6474125927449836,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.3004474937915802,-0.0042033372446894,-0.5450310707092285,0.6223706553237245,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,-0.5097520351409912,-0.8879428505897522,-0.142480120062828,1.0337263795884069
21,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.9757030010223388,-0.296760082244873,0.7850723266601562,1.2870126070499748,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.2463012486696243,-0.0249711945652961,-0.5915061831474304,0.6412233856901006,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,-0.2772482931613922,0.4341596961021423,0.0046577104367315,0.5151533286769312
21,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,-1.433662176132202,-0.7257652282714844,-0.0268640518188476,1.6071229197296037,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.2139461785554886,-0.0601413361728191,-0.564342200756073,0.6065245808616142,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,-0.2630461156368255,-0.4187358021736145,-0.1480541080236435,0.516190807624738
21,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.1697790622711181,-1.1542420387268066,0.6855850219726562,1.3531912046355914,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.2197159081697464,-0.074117861688137,-0.5769895315170288,0.621840379200578,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.191118836402893,-0.4107947945594787,0.8123505115509033,0.9301570439889032
21,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.904560923576355,-0.2903518676757812,0.1617584228515625,0.963691059877359,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.2119721919298172,-0.0830114856362342,-0.5746418237686157,0.6180908853260876,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.2380777150392532,-0.0119878770783543,0.0146603342145681,0.23882971547619533
21,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.3320327997207641,-0.4707863330841064,0.1653423309326172,0.5993526824061266,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.2067465782165527,-0.0891502648591995,-0.5756649971008301,0.6181279044144644,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.006795675959438,-0.0270299911499023,0.0412321910262107,0.04976841578884554
21,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.4778149724006653,-0.2839925289154053,0.193150520324707,0.5884437337857553,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.2013899981975555,-0.1039879471063613,-0.5727204084396362,0.6159383822759145,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.0419957488775253,-0.0354291424155235,0.0130568603053689,0.05647431856266645
21,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.4707176685333252,-0.5091190338134766,0.3531303405761719,0.7781248945356141,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.2114199101924896,-0.1124508678913116,-0.571980357170105,0.6200847563871817,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.0990336090326309,-0.1159846261143684,0.0567324385046958,0.16272264375804282
21,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.2339076548814773,-0.363039493560791,0.1913881301879882,0.4723768424403151,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.2063656896352768,-0.1241296008229255,-0.572604775428772,0.6211853060906517,bb8f3422-8423-44a4-b1c7-b5f23fbbbd45,0.1508792787790298,0.0235939752310514,0.0252738054841756,0.1547901730593244
