age_lin_acc,userId_lin_acc,x_lin_acc,y_lin_acc,z_lin_acc,magnitude_lin_acc,userId_rotation,x_rotation,y_rotation,z_rotation,magnitude_rotation,userId_gyro,x_gyro,y_gyro,z_gyro,magnitude_gyro
24,c269d66d-781c-4a89-ab3f-ce3633cfce82,-1.011438250541687,0.460057258605957,-1.0818729400634766,1.5508414084929663,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.3554889559745788,0.0989745035767555,0.0040031317621469,0.36903167241046714,c269d66d-781c-4a89-ab3f-ce3633cfce82,-0.1046075895428657,-0.2458660155534744,-0.0360399894416332,0.269614031966185
24,c269d66d-781c-4a89-ab3f-ce3633cfce82,-1.9678175449371336,1.1257715225219729,-0.7149806022644043,2.377154743111651,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.3477357625961303,0.0700967833399772,-0.0143335331231355,0.355019956896392,c269d66d-781c-4a89-ab3f-ce3633cfce82,-1.0917367935180664,-1.6530290842056274,-0.6542937755584717,2.0862633401096238
24,c269d66d-781c-4a89-ab3f-ce3633cfce82,-4.031619548797607,2.27518630027771,-2.0659871101379395,5.069391642640615,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.2736937999725342,-0.0219407491385936,-0.1150197982788086,0.29768984969640144,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.2291440814733505,-0.3836120665073395,0.8252546191215515,0.9384617275231601
24,c269d66d-781c-4a89-ab3f-ce3633cfce82,-0.0561151504516601,-3.104020118713379,3.500694751739502,4.678990655295662,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.1977885663509369,-0.1385544687509536,-0.0692499801516532,0.2512234414640129,c269d66d-781c-4a89-ab3f-ce3633cfce82,1.2362785339355469,0.1678302884101867,-0.0439810007810592,1.2483933465087738
24,c269d66d-781c-4a89-ab3f-ce3633cfce82,-0.5365018844604492,-2.159574031829834,1.75193452835083,2.8321138505736707,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.3328442871570587,-0.0994321405887603,-0.0566325336694717,0.35196493283419217,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.5587725043296814,-0.1110978424549102,0.0749051421880722,0.5746131068111963
24,c269d66d-781c-4a89-ab3f-ce3633cfce82,-0.3774340152740478,-0.753718376159668,0.6383562088012695,1.0573771681674364,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.3919759094715118,-0.1171160042285919,-0.0603428147733211,0.4135245184354341,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.0696365907788276,0.2578538954257965,0.0626882016658783,0.27434958864495734
24,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.3826360702514648,0.2126202583312988,-0.0680160522460937,0.44299426618580007,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.4053064882755279,-0.0975950583815574,-0.0399083010852336,0.4187968688448493,c269d66d-781c-4a89-ab3f-ce3633cfce82,-0.1229330077767372,0.3872771561145782,-0.0791810750961303,0.413963479914122
24,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.4056907296180725,0.6587376594543457,-0.3550624847412109,0.8512283125883655,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.3967897295951843,-0.0576655715703964,-0.0257677473127841,0.4017852466907359,c269d66d-781c-4a89-ab3f-ce3633cfce82,-0.2383067905902862,0.1665322333574295,0.083609715104103,0.3025123066062687
24,c269d66d-781c-4a89-ab3f-ce3633cfce82,-0.880524754524231,-0.0647740364074707,0.0941991806030273,0.8879149760809056,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.3727356791496277,-0.0320321656763553,-0.0071655362844467,0.37417815417163974,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.0365744791924953,-0.1674485057592392,-0.0080173704773187,0.1715837196198253
24,c269d66d-781c-4a89-ab3f-ce3633cfce82,-0.3720776736736297,-0.0236201286315917,0.2800140380859375,0.4662698438116558,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.379779040813446,-0.0545397512614727,-0.0201445557177066,0.3842037316761878,c269d66d-781c-4a89-ab3f-ce3633cfce82,0.1499630063772201,-0.0242048222571611,-0.041613969951868,0.15750079110071127
