age_lin_acc,userId_lin_acc,x_lin_acc,y_lin_acc,z_lin_acc,magnitude_lin_acc,userId_rotation,x_rotation,y_rotation,z_rotation,magnitude_rotation,userId_gyro,x_gyro,y_gyro,z_gyro,magnitude_gyro
22,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,-0.9288647174835204,-1.0344529151916504,0.1209878921508789,1.3955359426332798,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.2182133197784423,0.070216879248619,-0.7180212736129761,0.7537254224324295,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.2045574784278869,-0.5577799081802368,0.0898708999156951,0.600865181718816
22,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,-2.086362838745117,-0.4630115032196045,-0.1620454788208007,2.143256467205109,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.2069329917430877,0.0210255570709705,-0.7317850589752197,0.7607711283042063,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,-0.1101052165031433,-0.2409792393445968,-0.0010689827613532,0.2649439473180103
22,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,-0.710959792137146,0.2009289264678955,-0.7594051361083984,1.059496304984142,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.170410081744194,-0.0139610329642891,-0.7419115900993347,0.7613588601475759,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,-0.337340384721756,-0.1510319858789444,-0.0814717561006546,0.37847964669831924
22,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,-0.2342002391815185,0.5543167591094971,-0.2192306518554687,0.6404521060745374,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.1511123031377792,-0.0169727094471454,-0.7477166652679443,0.7630224194248793,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.0334438867866992,0.0348182953894138,0.0112243182957172,0.04956604259399372
22,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,-0.0230164527893066,-0.0335205793380737,0.2042102813720703,0.20821917624518305,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.1281924694776535,-0.0028645526617765,-0.7558396458625793,0.7666388231432065,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.0024433890357613,0.0392469353973865,-0.0123696569353342,0.04122257270919137
22,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.0816131830215454,-0.1835044622421264,0.0725955963134765,0.21355261625601665,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.1322066038846969,-0.004815649241209,-0.759763240814209,0.7711951495444258,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.0419957488775253,0.0284807533025741,0.0060321167111396,0.05109973252848847
22,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.0611566305160522,-0.2001774311065673,0.2156267166137695,0.30050959768056706,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.1366664171218872,-0.0036736486945301,-0.763022243976593,0.7751736257553787,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,-0.0222959257662296,0.023364907130599,-0.0156529601663351,0.035889306944598555
22,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.0262210369110107,-0.0311309099197387,0.005345344543457,0.041051784826091745,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.1401341557502746,-0.0044324230402708,-0.7680503726005554,0.780742340874185,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,-0.0441337153315544,0.0086282175034284,-0.0238230433315038,0.05088976674959177
22,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,-0.0124175548553466,0.0380498170852661,0.0259838104248046,0.04771941589122748,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.138066217303276,-0.0013075824826955,-0.7722066640853882,0.7844533907060814,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,-0.2313583940267563,-0.2052446752786636,-0.0424538850784301,0.3121768978882589
22,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,-0.4169033765792846,0.365396499633789,-0.1017580032348632,0.5636290611476494,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,0.1363591402769088,0.0015812553465366,-0.7771173715591431,0.7889915872076964,a617f78a-da2e-4e65-a87b-f27b3d0f0bd7,-0.1440836042165756,-0.3104631304740906,0.076966755092144,0.35081522455165065
