age_lin_acc,userId_lin_acc,x_lin_acc,y_lin_acc,z_lin_acc,magnitude_lin_acc,userId_rotation,x_rotation,y_rotation,z_rotation,magnitude_rotation,userId_gyro,x_gyro,y_gyro,z_gyro,magnitude_gyro
22,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0,0.0,0.0,0.0,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0531014204025268,-0.5313489437103271,-0.845474123954773,0.9999889774932207,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,-0.0447445623576641,-0.1581330895423889,0.0946049690246582,0.18962660686980773
22,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.1717675328254699,0.0149240493774414,-0.1334981918334961,0.21805636841326628,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,-0.0241822581738233,0.5262435078620911,0.849933922290802,0.9999523405832956,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,-0.0981173440814018,-0.125987246632576,0.0953685268759727,0.1859971920275649
22,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,-0.0370677970349788,0.1462116241455078,-0.3042654991149902,0.3396017587763463,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0302735343575477,0.5102555155754089,0.8576042652130127,0.9983798143838724,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,-0.1345391124486923,-0.2420482337474823,-0.0321458354592323,0.2787857151579502
22,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0602660030126571,0.1101894378662109,-0.5130000114440918,0.5281502769837686,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0338923595845699,0.5031943917274475,0.8610538840293884,0.9978812950978995,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,-0.2964136302471161,-0.676131546497345,-0.0787229388952255,0.7424366703453344
22,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.6040520071983337,-0.2807483673095703,0.7107052803039551,0.9740638934891533,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0326799787580966,0.4955505132675171,0.8650459051132202,0.9974681499499017,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,-0.071240060031414,0.0898708999156951,-0.0390178672969341,0.12113760263988023
22,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.2723046839237213,-0.1257200241088867,0.1800942420959472,0.3498418233785813,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0365017242729663,0.4932791292667389,0.8658348917961121,0.9971593328533995,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,-0.016951011493802,0.1003316640853881,-0.0449736304581165,0.11124930132539884
22,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.117821455001831,-0.1872062683105468,0.531548023223877,0.5757355149256645,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0407358109951019,0.4919271171092987,0.8660293221473694,0.9968241979727049,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0174855031073093,-0.0014507622690871,-0.0131332157179713,0.021916406757767074
22,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,-0.1518035233020782,-0.0998153686523437,0.1876783370971679,0.261209830828945,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0539536476135253,0.4882936775684356,0.8671491742134094,0.9966390530092175,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0188599098473787,-0.0594812519848346,0.0024433890357613,0.06244746341617664
22,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0907297879457473,-0.1246938705444336,0.1976399421691894,0.25068307185103816,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0566310621798038,0.4862775802612304,0.8681563138961792,0.9966786581572475,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0035123717971146,-0.0771194696426391,0.0584886260330677,0.09685385242125966
22,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0030662566423416,-0.0175971984863281,0.046640396118164,0.04994386723535914,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0555000714957714,0.4854243099689483,0.8689277172088623,0.9968713038194398,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0258082970976829,-0.0093154208734631,0.0151948258280754,0.03136443841482846
22,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.152137205004692,-0.1021585464477539,0.2198009490966797,0.2861722470519438,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0544935800135135,0.4856438338756561,0.8690443634986877,0.9970243674920761,ee505e5a-6e99-43cb-97d4-cbf6e9830efc,0.0198525357991457,0.0660478621721267,0.0274117700755596,0.07421488000286702
